x_max,signal,peak_omega,amp_norm
5000000000,psi_norm,53.04186634132003,0.2826917904618416
5000000000,psi_norm,56.35698298765253,0.26119236369957943
10000000000,theta_norm,13.80337055964438,0.5419627735727061
10000000000,theta_norm,14.157303138096799,1.0
10000000000,theta_norm,14.511235716549221,0.4531976490385531
10000000000,theta_norm,20.88202212869278,0.5971915456931856
10000000000,theta_norm,21.2359547071452,0.5222104867767557
10000000000,theta_norm,24.7752804916694,0.427829132702477
10000000000,theta_norm,25.12921307012182,0.5207293257525285
10000000000,theta_norm,30.0842691684557,0.2452145804365415
10000000000,theta_norm,30.438201746908117,0.45201954901830704
10000000000,theta_norm,32.915729796075055,0.43045323040131056
10000000000,theta_norm,37.51685331595652,0.37142693174364483
10000000000,theta_norm,37.87078589440894,0.25073064290802616
10000000000,theta_norm,40.7022465220283,0.2602005475207885
10000000000,theta_norm,41.05617910048072,0.3065153580095488
10000000000,theta_norm,43.17977457119524,0.2975700190448808
10000000000,theta_norm,43.53370714964766,0.25910358630122554
10000000000,theta_norm,48.134830669529116,0.26617340714765575
10000000000,theta_norm,49.90449356179122,0.26314579924105214
10000000000,theta_norm,53.089886767863,0.24625010656363838
10000000000,theta_norm,60.876403493816234,0.23455049964238242
10000000000,psi_norm,13.80337055964438,0.5498029853899732
10000000000,psi_norm,14.157303138096799,1.0
10000000000,psi_norm,14.511235716549221,0.4546066735025581
10000000000,psi_norm,20.88202212869278,0.6071564809146536
10000000000,psi_norm,21.2359547071452,0.5266819543932157
10000000000,psi_norm,24.7752804916694,0.4231667905585542
10000000000,psi_norm,25.12921307012182,0.5244956044571957
10000000000,psi_norm,30.0842691684557,0.2444846489644483
10000000000,psi_norm,30.438201746908117,0.46195424307564004
10000000000,psi_norm,32.915729796075055,0.4336701985054895
10000000000,psi_norm,37.51685331595652,0.3689151848844538
10000000000,psi_norm,37.87078589440894,0.24754275779582452
10000000000,psi_norm,40.7022465220283,0.2645606467434571
10000000000,psi_norm,41.05617910048072,0.3135004065347668
10000000000,psi_norm,43.17977457119524,0.2952637249508655
10000000000,psi_norm,43.53370714964766,0.2634606897301469
10000000000,psi_norm,48.134830669529116,0.272260789999465
10000000000,psi_norm,49.90449356179122,0.26119677602762054
10000000000,psi_norm,53.089886767863,0.2463511754324677
10000000000,psi_norm,60.876403493816234,0.23669813129574319
30000000000,theta_norm,13.99955965933372,1.0
30000000000,theta_norm,14.332882508365477,0.8899379704150073
30000000000,theta_norm,20.666016639968824,0.33569701699296844
30000000000,theta_norm,20.999339489000583,0.7395805326809222
30000000000,theta_norm,21.332662338032335,0.4169672273462335
30000000000,theta_norm,24.665890828349887,0.3108580509969284
30000000000,theta_norm,24.999213677381643,0.6303354276211697
30000000000,theta_norm,25.3325365264134,0.32903518354994743
30000000000,theta_norm,30.332379261889727,0.4820526017527407
30000000000,theta_norm,30.665702110921483,0.35933055218007687
30000000000,theta_norm,32.66563920511201,0.3088172582328481
30000000000,theta_norm,32.99896205414377,0.4704994642055597
30000000000,theta_norm,37.33215909155659,0.28292288293752105
30000000000,theta_norm,37.66548194058834,0.41403195641179147
30000000000,theta_norm,40.998710430905895,0.36438791459801984
30000000000,theta_norm,43.33197037412818,0.3691920308187569
30000000000,theta_norm,47.99849026057276,0.3285195361271223
30000000000,theta_norm,49.66510450573153,0.2941384306537159
30000000000,theta_norm,52.998332996049086,0.2959133481616011
30000000000,theta_norm,59.33146712765243,0.2629443470387649
30000000000,psi_norm,13.99955965933372,1.0
30000000000,psi_norm,14.332882508365477,0.8833674567335441
30000000000,psi_norm,20.666016639968824,0.33413439142558804
30000000000,psi_norm,20.999339489000583,0.7457542321555158
30000000000,psi_norm,21.332662338032335,0.4120861383631402
30000000000,psi_norm,24.665890828349887,0.30464593186981503
30000000000,psi_norm,24.999213677381643,0.627305375372942
30000000000,psi_norm,25.3325365264134,0.33039857513285814
30000000000,psi_norm,30.332379261889727,0.48755761649061574
30000000000,psi_norm,30.665702110921483,0.3659320540845952
30000000000,psi_norm,32.66563920511201,0.3144625482676002
30000000000,psi_norm,32.99896205414377,0.4702094981049703
30000000000,psi_norm,37.33215909155659,0.2826016962026279
30000000000,psi_norm,37.66548194058834,0.40749670675121924
30000000000,psi_norm,40.998710430905895,0.3689616447563961
30000000000,psi_norm,43.33197037412818,0.3669212967767366
30000000000,psi_norm,47.99849026057276,0.3320919499926891
30000000000,psi_norm,49.66510450573153,0.2926826299041401
30000000000,psi_norm,52.998332996049086,0.29316712531922484
30000000000,psi_norm,59.33146712765243,0.26711972602373757
50000000000,theta_norm,13.954991104205222,0.9211717632079935
50000000000,theta_norm,14.279525781047203,1.0
50000000000,theta_norm,20.77021931788684,0.5046621802013322
50000000000,theta_norm,21.094753994728823,0.7304265732302481
50000000000,theta_norm,24.664635439990626,0.3004746933288376
50000000000,theta_norm,24.989170116832607,0.6391708882615414
50000000000,theta_norm,25.31370479367459,0.3493962568824605
50000000000,theta_norm,30.181724946304318,0.3552176463304966
50000000000,theta_norm,30.5062596231463,0.4944729820432732
50000000000,theta_norm,32.77800236104017,0.4197605533089095
50000000000,theta_norm,33.10253703788215,0.4102098805668472
50000000000,theta_norm,37.32148783682792,0.2704714640286466
50000000000,theta_norm,37.6460225136699,0.42552934216981203
50000000000,theta_norm,40.89136928208973,0.38047922354839037
50000000000,theta_norm,43.1631120199836,0.32000339125808264
50000000000,theta_norm,43.48764669682558,0.31579086159336395
50000000000,theta_norm,48.031132172613326,0.33143154960235666
50000000000,theta_norm,49.65380555682324,0.29166406686339397
50000000000,theta_norm,52.89915232524305,0.29306060178970583
50000000000,theta_norm,56.46903377050485,0.27751414786605116
50000000000,psi_norm,13.954991104205222,0.9289710955251325
50000000000,psi_norm,14.279525781047203,1.0
50000000000,psi_norm,20.77021931788684,0.5096490260663151
50000000000,psi_norm,21.094753994728823,0.7399401594794112
50000000000,psi_norm,24.664635439990626,0.2964391937108694
50000000000,psi_norm,24.989170116832607,0.640097408757962
50000000000,psi_norm,25.31370479367459,0.35335957936056467
50000000000,psi_norm,30.181724946304318,0.3585843256417388
50000000000,psi_norm,30.5062596231463,0.505533838623021
50000000000,psi_norm,32.77800236104017,0.42642605131671524
50000000000,psi_norm,33.10253703788215,0.4113404522337244
50000000000,psi_norm,37.32148783682792,0.2723142930943982
50000000000,psi_norm,37.6460225136699,0.42225293085604676
50000000000,psi_norm,40.89136928208973,0.3868489203488517
50000000000,psi_norm,43.1631120199836,0.3185591314044539
50000000000,psi_norm,43.48764669682558,0.32066059545497677
50000000000,psi_norm,48.031132172613326,0.3375418841133137
50000000000,psi_norm,49.65380555682324,0.29267143953510966
50000000000,psi_norm,52.89915232524305,0.2911774032344689
50000000000,psi_norm,56.46903377050485,0.2807721637307555
100000000000,theta_norm,13.784913985150228,0.411987329546997
100000000000,theta_norm,14.09820748481273,1.0
100000000000,theta_norm,14.411500984475236,0.5957494051614245
100000000000,theta_norm,20.677370977725342,0.29047689713579866
100000000000,theta_norm,20.990664477387845,0.6678797041187615
100000000000,theta_norm,21.30395797705035,0.3942662270771886
100000000000,theta_norm,24.750186473337905,0.3669045545796193
100000000000,theta_norm,25.063479973000412,0.5585489745425871
100000000000,theta_norm,30.389469467263,0.4544087230093943
100000000000,theta_norm,30.70276296692551,0.2703439956228635
100000000000,theta_norm,32.895817464563045,0.43111394372632705
100000000000,theta_norm,33.20911096422555,0.26000501766541384
100000000000,theta_norm,37.59521995950062,0.38607094632432243
100000000000,theta_norm,40.72815495612567,0.2648930396879434
100000000000,theta_norm,41.04144845578818,0.3113082940057459
100000000000,theta_norm,43.23450295342571,0.3176965239785747
100000000000,theta_norm,47.93390544836329,0.2881192103281304
100000000000,theta_norm,49.81366644633832,0.2839324068674359
100000000000,theta_norm,52.94660144296337,0.2675406701006028
100000000000,theta_norm,56.39282993925092,0.2434934130928272
100000000000,psi_norm,13.784913985150228,0.4160711202555646
100000000000,psi_norm,14.09820748481273,1.0
100000000000,psi_norm,14.411500984475236,0.5952044372957387
100000000000,psi_norm,20.677370977725342,0.28819758307719906
100000000000,psi_norm,20.990664477387845,0.674366038463804
100000000000,psi_norm,21.30395797705035,0.39150611568013816
100000000000,psi_norm,24.750186473337905,0.3615064794347036
100000000000,psi_norm,25.063479973000412,0.5592945112147301
100000000000,psi_norm,30.389469467263,0.4612504898853449
100000000000,psi_norm,30.70276296692551,0.2756836151854415
100000000000,psi_norm,32.895817464563045,0.4337337980091773
100000000000,psi_norm,33.20911096422555,0.25811937648116146
100000000000,psi_norm,37.59521995950062,0.3825563346933355
100000000000,psi_norm,40.72815495612567,0.2677537312829857
100000000000,psi_norm,41.04144845578818,0.31553549464273983
100000000000,psi_norm,43.23450295342571,0.3157655838441268
100000000000,psi_norm,47.93390544836329,0.2906722547809632
100000000000,psi_norm,49.81366644633832,0.2822992005446857
100000000000,psi_norm,52.94660144296337,0.2655330107462533
100000000000,psi_norm,56.39282993925092,0.24623571083418103
