x,u_logx,theta,psi,prime_power_corr,theta_minus_x,psi_minus_x,theta_norm,psi_norm
89,4.48863636973214,79.15367942056054,89.470600250854,10.31692083029347,-9.846320579439464,0.47060025085400525,-1.0437078940068827,0.04988352682357068
90,4.499809670330265,79.15367942056054,89.470600250854,10.31692083029347,-10.846320579439464,-0.5293997491459947,-1.143302575446199,-0.05580363333410411
91,4.51085950651685,79.15367942056054,89.470600250854,10.31692083029347,-11.846320579439464,-1.5293997491459947,-1.24183182343732,-0.1603246566316052
92,4.5217885770490405,79.15367942056054,89.470600250854,10.31692083029347,-12.846320579439464,-2.5293997491459947,-1.3393215042055806,-0.26370815330464453
93,4.532599493153256,79.15367942056054,89.470600250854,10.31692083029347,-13.846320579439464,-3.5293997491459947,-1.4357965590630517,-0.3659817051258077
94,4.543294782270004,79.15367942056054,89.470600250854,10.31692083029347,-14.846320579439464,-4.529399749145995,-1.5312810474403022,-0.4671719134068428
95,4.553876891600541,79.15367942056054,89.470600250854,10.31692083029347,-15.846320579439464,-5.529399749145995,-1.6257981874706366,-0.5673044442648872
96,4.564348191467836,79.15367942056054,89.470600250854,10.31692083029347,-16.846320579439464,-6.529399749145995,-1.719370394290589,-0.6664040713360072
97,4.574710978503383,83.72839039906393,94.0453112293574,10.31692083029347,-13.271609600936074,-2.954688770642605,-1.3475277913460963,-0.30000319124353364
98,4.584967478670572,83.72839039906393,94.0453112293574,10.31692083029347,-14.271609600936074,-3.954688770642605,-1.4416502753241336,-0.39948389245766813
99,4.59511985013459,83.72839039906393,94.0453112293574,10.31692083029347,-15.271609600936074,-4.954688770642605,-1.53485451488164,-0.4979649577335995
